,Unnamed: 0,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
912,914,39,Jigglypuff,Normal,Fairy,Pound,7.0,Normal,6.0,0.6,Body Slam,50.0,Normal,33.0,1.9,1.2
913,917,39,Jigglypuff,Normal,Fairy,Pound,7.0,Normal,6.0,0.6,Disarming Voice,70.0,Fairy,33.0,3.9,3.2
914,912,39,Jigglypuff,Normal,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Disarming Voice,70.0,Fairy,33.0,3.9,3.2
915,911,39,Jigglypuff,Normal,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
916,910,39,Jigglypuff,Normal,Fairy,Pound,7.0,Normal,6.0,0.6,Play Rough,90.0,Fairy,50.0,2.9,1.3
917,909,39,Jigglypuff,Normal,Fairy,Pound,7.0,Normal,6.0,0.6,Gyro Ball,80.0,Steel,50.0,3.3,3.0
918,913,39,Jigglypuff,Normal,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Play Rough,90.0,Fairy,50.0,2.9,1.3
919,936,40,Wigglytuff,Normal,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Icy Wind,60.0,Ice,33.0,3.3,2.0
920,935,40,Wigglytuff,Normal,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Ice Beam,90.0,Ice,50.0,3.3,1.3
921,934,40,Wigglytuff,Normal,Fairy,Pound,7.0,Normal,6.0,0.6,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
922,933,40,Wigglytuff,Normal,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
923,932,40,Wigglytuff,Normal,Fairy,Pound,7.0,Normal,6.0,0.6,Ice Beam,90.0,Ice,50.0,3.3,1.3
924,931,40,Wigglytuff,Normal,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Hyper Beam,150.0,Normal,100.0,3.8,3.3
925,929,40,Wigglytuff,Normal,Fairy,Charm,20.0,Fairy,11.0,1.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
926,928,40,Wigglytuff,Normal,Fairy,Pound,7.0,Normal,6.0,0.6,Hyper Beam,150.0,Normal,100.0,3.8,3.3
927,930,40,Wigglytuff,Normal,Fairy,Charm,20.0,Fairy,11.0,1.5,Play Rough,90.0,Fairy,50.0,2.9,1.3
928,926,40,Wigglytuff,Normal,Fairy,Charm,20.0,Fairy,11.0,1.5,Disarming Voice,70.0,Fairy,33.0,3.9,3.2
929,925,40,Wigglytuff,Normal,Fairy,Pound,7.0,Normal,6.0,0.6,Disarming Voice,70.0,Fairy,33.0,3.9,3.2
930,924,40,Wigglytuff,Normal,Fairy,Pound,7.0,Normal,6.0,0.6,Play Rough,90.0,Fairy,50.0,2.9,1.3
931,923,40,Wigglytuff,Normal,Fairy,Charm,20.0,Fairy,11.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
932,922,40,Wigglytuff,Normal,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Play Rough,90.0,Fairy,50.0,2.9,1.3
933,921,40,Wigglytuff,Normal,Fairy,Charm,20.0,Fairy,11.0,1.5,Icy Wind,60.0,Ice,33.0,3.3,2.0
934,920,40,Wigglytuff,Normal,Fairy,Charm,20.0,Fairy,11.0,1.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
935,919,40,Wigglytuff,Normal,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Disarming Voice,70.0,Fairy,33.0,3.9,3.2
936,927,40,Wigglytuff,Normal,Fairy,Pound,7.0,Normal,6.0,0.6,Icy Wind,60.0,Ice,33.0,3.3,2.0
937,949,41,Shadow Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Poison Fang,35.0,Poison,33.0,1.7,0.9
938,950,41,Shadow Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Air Cutter,60.0,Flying,50.0,2.7,1.8
939,951,41,Shadow Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
940,952,41,Shadow Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Swift,60.0,Normal,50.0,2.8,2.0
941,956,41,Shadow Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
942,954,41,Shadow Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
943,955,41,Shadow Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
944,948,41,Shadow Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
945,953,41,Shadow Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
946,947,41,Shadow Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Swift,60.0,Normal,50.0,2.8,2.0
947,939,41,Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
948,945,41,Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
949,944,41,Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
950,943,41,Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
951,942,41,Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Poison Fang,35.0,Poison,33.0,1.7,0.9
952,941,41,Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
953,940,41,Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Swift,60.0,Normal,50.0,2.8,2.0
954,946,41,Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Air Cutter,60.0,Flying,50.0,2.7,1.8
955,938,41,Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Swift,60.0,Normal,50.0,2.8,2.0
956,937,41,Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
957,969,42,Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
958,970,42,Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Poison Fang,35.0,Poison,33.0,1.7,0.9
959,971,42,Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Ominous Wind,50.0,Ghost,33.0,2.3,1.85
960,972,42,Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
961,976,42,Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Air Cutter,60.0,Flying,50.0,2.7,1.8
962,974,42,Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
963,975,42,Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
964,968,42,Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
965,973,42,Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Ominous Wind,50.0,Ghost,33.0,2.3,1.85
966,967,42,Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
967,966,42,Shadow Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Poison Fang,35.0,Poison,33.0,1.7,0.9
968,965,42,Shadow Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
969,958,42,Shadow Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
970,959,42,Shadow Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
971,960,42,Shadow Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Ominous Wind,50.0,Ghost,33.0,2.3,1.85
972,957,42,Shadow Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
973,962,42,Shadow Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Ominous Wind,50.0,Ghost,33.0,2.3,1.85
974,963,42,Shadow Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
975,964,42,Shadow Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
976,961,42,Shadow Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Air Cutter,60.0,Flying,50.0,2.7,1.8
977,986,43,Oddish,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Moonblast,130.0,Fairy,100.0,3.9,2.2
978,992,43,Oddish,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
979,991,43,Oddish,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Return,35.0,Normal,33.0,0.7,0.1
980,990,43,Oddish,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
981,989,43,Oddish,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Moonblast,130.0,Fairy,100.0,3.9,2.2
982,988,43,Oddish,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Seed Bomb,55.0,Grass,33.0,2.1,1.2
983,987,43,Oddish,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Seed Bomb,55.0,Grass,33.0,2.1,1.2
984,985,43,Oddish,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
985,983,43,Shadow Oddish,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
986,982,43,Shadow Oddish,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
987,981,43,Shadow Oddish,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Moonblast,130.0,Fairy,100.0,3.9,2.2
988,980,43,Shadow Oddish,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Moonblast,130.0,Fairy,100.0,3.9,2.2
989,979,43,Shadow Oddish,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
990,978,43,Shadow Oddish,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Seed Bomb,55.0,Grass,33.0,2.1,1.2
991,977,43,Shadow Oddish,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Seed Bomb,55.0,Grass,33.0,2.1,1.2
992,984,43,Shadow Oddish,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
993,1002,44,Gloom,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Moonblast,130.0,Fairy,100.0,3.9,2.2
994,1008,44,Gloom,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
995,1007,44,Gloom,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Petal Blizzard,110.0,Grass,100.0,2.6,1.7
996,1006,44,Gloom,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
997,1005,44,Gloom,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Return,35.0,Normal,33.0,0.7,0.1
998,1004,44,Gloom,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Petal Blizzard,110.0,Grass,100.0,2.6,1.7
999,1003,44,Gloom,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
1000,1001,44,Gloom,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Moonblast,130.0,Fairy,100.0,3.9,2.2
1001,999,44,Shadow Gloom,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
1002,998,44,Shadow Gloom,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Moonblast,130.0,Fairy,100.0,3.9,2.2
1003,997,44,Shadow Gloom,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Moonblast,130.0,Fairy,100.0,3.9,2.2
1004,996,44,Shadow Gloom,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
1005,995,44,Shadow Gloom,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Petal Blizzard,110.0,Grass,100.0,2.6,1.7
1006,994,44,Shadow Gloom,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
1007,993,44,Shadow Gloom,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Petal Blizzard,110.0,Grass,100.0,2.6,1.7
1008,1000,44,Shadow Gloom,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
1009,1023,45,Shadow Vileplume,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Moonblast,130.0,Fairy,100.0,3.9,2.2
1010,1021,45,Shadow Vileplume,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
1011,1022,45,Shadow Vileplume,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Petal Blizzard,110.0,Grass,100.0,2.6,1.7
1012,1024,45,Shadow Vileplume,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Solar Beam,180.0,Grass,100.0,4.9,2.7
1013,1020,45,Shadow Vileplume,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
1014,1026,45,Shadow Vileplume,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Solar Beam,180.0,Grass,100.0,4.9,2.7
1015,1027,45,Shadow Vileplume,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
1016,1028,45,Shadow Vileplume,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Petal Blizzard,110.0,Grass,100.0,2.6,1.7
1017,1025,45,Shadow Vileplume,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Moonblast,130.0,Fairy,100.0,3.9,2.2
1018,1019,45,Shadow Vileplume,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
1019,1011,45,Vileplume,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
1020,1017,45,Vileplume,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Petal Blizzard,110.0,Grass,100.0,2.6,1.7
1021,1016,45,Vileplume,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
1022,1015,45,Vileplume,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Return,35.0,Normal,33.0,0.7,0.1
1023,1014,45,Vileplume,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Petal Blizzard,110.0,Grass,100.0,2.6,1.7
1024,1013,45,Vileplume,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
1025,1012,45,Vileplume,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Solar Beam,180.0,Grass,100.0,4.9,2.7
1026,1018,45,Vileplume,Grass,Poison,Razor Leaf,13.0,Grass,7.0,1.0,Moonblast,130.0,Fairy,100.0,3.9,2.2
1027,1010,45,Vileplume,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Moonblast,130.0,Fairy,100.0,3.9,2.2
1028,1009,45,Vileplume,Grass,Poison,Acid,9.0,Poison,8.0,0.8,Solar Beam,180.0,Grass,100.0,4.9,2.7
1029,1034,46,Paras,Bug,Grass,Scratch,6.0,Normal,4.0,0.5,Seed Bomb,55.0,Grass,33.0,2.1,1.2
1030,1033,46,Paras,Bug,Grass,Scratch,6.0,Normal,4.0,0.5,X-Scissor,45.0,Bug,33.0,1.6,1.2
1031,1032,46,Paras,Bug,Grass,Bug Bite,5.0,Bug,6.0,0.5,Seed Bomb,55.0,Grass,33.0,2.1,1.2
1032,1029,46,Paras,Bug,Grass,Scratch,6.0,Normal,4.0,0.5,Cross Poison,40.0,Poison,33.0,1.5,0.9
1033,1030,46,Paras,Bug,Grass,Bug Bite,5.0,Bug,6.0,0.5,Cross Poison,40.0,Poison,33.0,1.5,0.9
1034,1031,46,Paras,Bug,Grass,Bug Bite,5.0,Bug,6.0,0.5,X-Scissor,45.0,Bug,33.0,1.6,1.2
1035,1041,47,Parasect,Bug,Grass,Bug Bite,5.0,Bug,6.0,0.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
1036,1043,47,Parasect,Bug,Grass,Fury Cutter,3.0,Bug,6.0,0.4,Solar Beam,180.0,Grass,100.0,4.9,2.7
1037,1042,47,Parasect,Bug,Grass,Bug Bite,5.0,Bug,6.0,0.5,Cross Poison,40.0,Poison,33.0,1.5,0.9
1038,1040,47,Parasect,Bug,Grass,Struggle Bug,15.0,Bug,15.0,1.5,X-Scissor,45.0,Bug,33.0,1.6,1.2
1039,1035,47,Parasect,Bug,Grass,Fury Cutter,3.0,Bug,6.0,0.4,Cross Poison,40.0,Poison,33.0,1.5,0.9
1040,1038,47,Parasect,Bug,Grass,Struggle Bug,15.0,Bug,15.0,1.5,Solar Beam,180.0,Grass,100.0,4.9,2.7
1041,1037,47,Parasect,Bug,Grass,Struggle Bug,15.0,Bug,15.0,1.5,Cross Poison,40.0,Poison,33.0,1.5,0.9
1042,1036,47,Parasect,Bug,Grass,Bug Bite,5.0,Bug,6.0,0.5,X-Scissor,45.0,Bug,33.0,1.6,1.2
1043,1039,47,Parasect,Bug,Grass,Fury Cutter,3.0,Bug,6.0,0.4,X-Scissor,45.0,Bug,33.0,1.6,1.2
1044,1053,48,Shadow Venonat,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Frustration,10.0,Normal,33.0,2.0,1.0
1045,1058,48,Shadow Venonat,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Poison Fang,35.0,Poison,33.0,1.7,0.9
1046,1057,48,Shadow Venonat,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Signal Beam,75.0,Bug,50.0,2.9,1.8
1047,1056,48,Shadow Venonat,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Signal Beam,75.0,Bug,50.0,2.9,1.8
1048,1059,48,Shadow Venonat,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
1049,1055,48,Shadow Venonat,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Psybeam,70.0,Psychic,50.0,3.2,1.3
1050,1054,48,Shadow Venonat,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
1051,1052,48,Shadow Venonat,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Psybeam,70.0,Psychic,50.0,3.2,1.3
1052,1047,48,Venonat,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
1053,1050,48,Venonat,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Poison Fang,35.0,Poison,33.0,1.7,0.9
1054,1049,48,Venonat,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Signal Beam,75.0,Bug,50.0,2.9,1.8
1055,1048,48,Venonat,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Psybeam,70.0,Psychic,50.0,3.2,1.3
1056,1046,48,Venonat,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Psybeam,70.0,Psychic,50.0,3.2,1.3
1057,1045,48,Venonat,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Signal Beam,75.0,Bug,50.0,2.9,1.8
1058,1044,48,Venonat,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Return,35.0,Normal,33.0,0.7,0.1
1059,1051,48,Venonat,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
1060,1077,49,Shadow Venomoth,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
1061,1078,49,Shadow Venomoth,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
1062,1079,49,Shadow Venomoth,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Psychic,90.0,Psychic,50.0,2.8,1.3
1063,1080,49,Shadow Venomoth,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Silver Wind,70.0,Bug,33.0,3.7,1.7
1064,1081,49,Shadow Venomoth,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Silver Wind,70.0,Bug,33.0,3.7,1.7
1065,1082,49,Shadow Venomoth,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Psychic,90.0,Psychic,50.0,2.8,1.3
1066,1086,49,Shadow Venomoth,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Poison Fang,35.0,Poison,33.0,1.7,0.9
1067,1084,49,Shadow Venomoth,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Bug Buzz,90.0,Bug,50.0,3.7,2.0
1068,1085,49,Shadow Venomoth,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
1069,1087,49,Shadow Venomoth,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
1070,1088,49,Shadow Venomoth,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Poison Fang,35.0,Poison,33.0,1.7,0.9
1071,1089,49,Shadow Venomoth,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Psychic,90.0,Psychic,50.0,2.8,1.3
1072,1076,49,Shadow Venomoth,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Bug Buzz,90.0,Bug,50.0,3.7,2.0
1073,1083,49,Shadow Venomoth,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
1074,1075,49,Shadow Venomoth,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Frustration,10.0,Normal,33.0,2.0,1.0
1075,1062,49,Venomoth,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Poison Fang,35.0,Poison,33.0,1.7,0.9
1076,1073,49,Venomoth,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Psychic,90.0,Psychic,50.0,2.8,1.3
1077,1060,49,Venomoth,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
1078,1061,49,Venomoth,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Silver Wind,70.0,Bug,33.0,3.7,1.7
1079,1074,49,Venomoth,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Bug Buzz,90.0,Bug,50.0,3.7,2.0
1080,1064,49,Venomoth,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Psychic,90.0,Psychic,50.0,2.8,1.3
1081,1065,49,Venomoth,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Return,35.0,Normal,33.0,0.7,0.1
1082,1066,49,Venomoth,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Poison Fang,35.0,Poison,33.0,1.7,0.9
1083,1063,49,Venomoth,Bug,Poison,Confusion,20.0,Psychic,15.0,1.6,Silver Wind,70.0,Bug,33.0,3.7,1.7
1084,1068,49,Venomoth,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Psychic,90.0,Psychic,50.0,2.8,1.3
1085,1069,49,Venomoth,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
1086,1070,49,Venomoth,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Return,35.0,Normal,33.0,0.7,0.1
1087,1071,49,Venomoth,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
1088,1072,49,Venomoth,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Bug Buzz,90.0,Bug,50.0,3.7,2.0
1089,1067,49,Venomoth,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
1090,1116,50,Alolan Diglett,Ground,Steel,Metal Claw,8.0,Steel,7.0,0.7,Return,35.0,Normal,33.0,0.7,0.1
1091,1110,50,Alolan Diglett,Ground,Steel,Mud Slap,18.0,Ground,12.0,1.4,Mud Bomb,55.0,Ground,33.0,2.3,1.7
1092,1111,50,Alolan Diglett,Ground,Steel,Mud Slap,18.0,Ground,12.0,1.4,Rock Tomb,70.0,Rock,50.0,3.2,2.25
1093,1112,50,Alolan Diglett,Ground,Steel,Metal Claw,8.0,Steel,7.0,0.7,Rock Tomb,70.0,Rock,50.0,3.2,2.25
1094,1113,50,Alolan Diglett,Ground,Steel,Mud Slap,18.0,Ground,12.0,1.4,Return,35.0,Normal,33.0,0.7,0.1
1095,1114,50,Alolan Diglett,Ground,Steel,Mud Slap,18.0,Ground,12.0,1.4,Dig,100.0,Ground,50.0,4.7,2.8
1096,1115,50,Alolan Diglett,Ground,Steel,Metal Claw,8.0,Steel,7.0,0.7,Dig,100.0,Ground,50.0,4.7,2.8
1097,1117,50,Shadow Alolan Diglett,Ground,Steel,Mud Slap,18.0,Ground,12.0,1.4,Mud Bomb,55.0,Ground,33.0,2.3,1.7
1098,1124,50,Diglett,Ground,,Scratch,6.0,Normal,4.0,0.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
1099,1119,50,Diglett,Ground,,Scratch,6.0,Normal,4.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
1100,1120,50,Diglett,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Dig,100.0,Ground,50.0,4.7,2.8
1101,1121,50,Diglett,Ground,,Mud Slap,18.0,Ground,12.0,1.4,Mud Bomb,55.0,Ground,33.0,2.3,1.7
1102,1122,50,Diglett,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Rock Tomb,70.0,Rock,50.0,3.2,2.25
1103,1123,50,Diglett,Ground,,Mud Slap,18.0,Ground,12.0,1.4,Rock Tomb,70.0,Rock,50.0,3.2,2.25
1104,1109,50,Shadow Alolan Diglett,Ground,Steel,Mud Slap,18.0,Ground,12.0,1.4,Dig,100.0,Ground,50.0,4.7,2.8
